level,name,topic,var,question,mrp_estimate,raw_estimate,yes_bin,n
town,Stratford,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6667400115724358,NA,Strongly agree or Somewhat agree,883
town,Stratford,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7670161892186947,NA,Strongly agree or Somewhat agree,867
town,Stratford,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.7130143541036449,NA,Strongly disagree or Somewhat disagree,898
town,Stratford,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.8862457617013476,NA,Strongly agree or Somewhat agree,887
town,Stratford,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6457503956755928,NA,"Great influence, Moderate influence, or A little influence",687
town,Stratford,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5469164920220063,NA,Excellent or Very good,909
town,Stratford,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6539912144399621,NA,Completely satisfied or Mostly satisfied,908
town,Stratford,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.65373958135203,NA,Completely or Mostly,906
town,Stratford,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.14954579569233875,NA,Completely or Mostly,903
town,Stratford,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6666067697512368,NA,Always or Usually,589
town,Stratford,Quality of life,q1,Are you satisfied with the city or area where you live?,0.8650764901019921,NA,Yes,892
town,Stratford,Quality of life,q4a,How responsive local government is to the needs of residents,0.4571875691582527,NA,Excellent or Good,767
town,Stratford,Quality of life,q4d,The job done by the police to keep residents safe,0.7932298214379179,NA,Excellent or Good,872
town,Stratford,Quality of life,q4e,The ability of residents to obtain suitable employment,0.5184480877711394,NA,Excellent or Good,723
town,Stratford,Quality of life,q4f,As a place to raise children,0.7463384001569192,NA,Excellent or Good,822
town,Stratford,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.7740301782750906,NA,Excellent or Good,879
town,Stratford,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.6884753355105662,NA,Excellent or Good,614
town,Suffield,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.3022216922836714,NA,"Just getting by, Finding it difficult, Finding it very difficult",80
town,Suffield,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.12227360432170656,NA,Yes,81
town,Suffield,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.10250412413810797,NA,Yes,81
town,Suffield,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.0891355304631851,NA,Yes,81
town,Suffield,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.9132139775081092,NA,Very often or Fairly often,80
town,Suffield,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.3204501450430825,NA,Strongly agree or Somewhat agree,80
town,Suffield,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6461723021128927,NA,Strongly agree or Somewhat agree,76
town,Suffield,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.5420184126309986,NA,Strongly agree or Somewhat agree,76
town,Suffield,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.7929774524541454,NA,Strongly disagree or Somewhat disagree,77
town,Suffield,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.9363385422247688,NA,Strongly agree or Somewhat agree,80
town,Suffield,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7959325881429437,NA,"Great influence, Moderate influence, or A little influence",68
town,Suffield,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6522499911369541,NA,Excellent or Very good,80
town,Suffield,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7168882448620953,NA,Completely satisfied or Mostly satisfied,80
town,Suffield,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7212790953628024,NA,Completely or Mostly,79
town,Suffield,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.13937411159483312,NA,Completely or Mostly,80
town,Suffield,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7148729301381999,NA,Always or Usually,46
town,Suffield,Quality of life,q1,Are you satisfied with the city or area where you live?,0.9344211324837077,NA,Yes,80
town,Suffield,Quality of life,q4a,How responsive local government is to the needs of residents,0.6215129184022596,NA,Excellent or Good,67
town,Suffield,Quality of life,q4d,The job done by the police to keep residents safe,0.8823912717824458,NA,Excellent or Good,78
town,Suffield,Quality of life,q4e,The ability of residents to obtain suitable employment,0.5339598972585007,NA,Excellent or Good,60
town,Suffield,Quality of life,q4f,As a place to raise children,0.934834071385175,NA,Excellent or Good,71
town,Suffield,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.7637086218399304,NA,Excellent or Good,76
town,Suffield,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.769717376940625,NA,Excellent or Good,45
town,Thomaston,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.33490282196830995,NA,"Just getting by, Finding it difficult, Finding it very difficult",82
town,Thomaston,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.11878567818921484,NA,Yes,82
town,Thomaston,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.06305493373364195,NA,Yes,82
town,Thomaston,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.09057534554309796,NA,Yes,83
town,Thomaston,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.9464356830689404,NA,Very often or Fairly often,83
town,Thomaston,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.6134618082723781,NA,Strongly agree or Somewhat agree,83
town,Thomaston,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.5625962505251242,NA,Strongly agree or Somewhat agree,81
town,Thomaston,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7520876353359067,NA,Strongly agree or Somewhat agree,83
town,Thomaston,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.805083034832739,NA,Strongly disagree or Somewhat disagree,81
town,Thomaston,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.9511231525768624,NA,Strongly agree or Somewhat agree,82
town,Thomaston,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7184534975247134,NA,"Great influence, Moderate influence, or A little influence",60
town,Thomaston,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.585091223783976,NA,Excellent or Very good,82
town,Thomaston,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6959771293113362,NA,Completely satisfied or Mostly satisfied,83
town,Thomaston,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7192205313139572,NA,Completely or Mostly,81
town,Thomaston,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.12360430366137225,NA,Completely or Mostly,81
town,Thomaston,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7146537179147952,NA,Always or Usually,50
town,Thomaston,Quality of life,q1,Are you satisfied with the city or area where you live?,0.8516141450673685,NA,Yes,83
town,Thomaston,Quality of life,q4a,How responsive local government is to the needs of residents,0.5947251382698376,NA,Excellent or Good,74
town,Thomaston,Quality of life,q4d,The job done by the police to keep residents safe,0.8315997331380204,NA,Excellent or Good,83
town,Thomaston,Quality of life,q4e,The ability of residents to obtain suitable employment,0.5188533242226067,NA,Excellent or Good,72
town,Thomaston,Quality of life,q4f,As a place to raise children,0.8703240222939455,NA,Excellent or Good,83
town,Thomaston,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.7093812067545573,NA,Excellent or Good,82
town,Thomaston,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.5712980917327923,NA,Excellent or Good,57
town,Thompson,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.3923694751758597,NA,"Just getting by, Finding it difficult, Finding it very difficult",103
town,Thompson,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.19791932015154978,NA,Yes,103
town,Thompson,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.07368994825060678,NA,Yes,103
town,Thompson,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.1284184775886615,NA,Yes,103
town,Thompson,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.9426928317984327,NA,Very often or Fairly often,102
town,Thompson,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.2023354301097873,NA,Strongly agree or Somewhat agree,103
town,Thompson,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.5624682798585644,NA,Strongly agree or Somewhat agree,102
town,Thompson,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.4812197183640803,NA,Strongly agree or Somewhat agree,98
town,Thompson,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.7249003218234282,NA,Strongly disagree or Somewhat disagree,102
town,Thompson,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.9289641179332495,NA,Strongly agree or Somewhat agree,103
town,Thompson,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6254139866245069,NA,"Great influence, Moderate influence, or A little influence",83
town,Thompson,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5270581952028832,NA,Excellent or Very good,103
town,Thompson,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6814690328660375,NA,Completely satisfied or Mostly satisfied,103
town,Thompson,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.6895909593209091,NA,Completely or Mostly,103
town,Thompson,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.10679856319040235,NA,Completely or Mostly,103
town,Thompson,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6928291983863558,NA,Always or Usually,62
town,Thompson,Quality of life,q1,Are you satisfied with the city or area where you live?,0.8889822849094875,NA,Yes,103
town,Thompson,Quality of life,q4a,How responsive local government is to the needs of residents,0.4494709494440535,NA,Excellent or Good,89
town,Thompson,Quality of life,q4d,The job done by the police to keep residents safe,0.6079363797963222,NA,Excellent or Good,91
town,Thompson,Quality of life,q4e,The ability of residents to obtain suitable employment,0.3391884124810797,NA,Excellent or Good,87
town,Thompson,Quality of life,q4f,As a place to raise children,0.8664443060462287,NA,Excellent or Good,95
town,Thompson,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.7690212753014383,NA,Excellent or Good,98
town,Thompson,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7263148726466649,NA,Excellent or Good,62
town,Tolland,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.2633765079431232,NA,"Just getting by, Finding it difficult, Finding it very difficult",134
town,Tolland,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.08642400456575339,NA,Yes,134
town,Tolland,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.08889370578929907,NA,Yes,134
town,Tolland,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.08124451565350854,NA,Yes,134
town,Tolland,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.9549231491143468,NA,Very often or Fairly often,134
town,Tolland,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.12442133026401912,NA,Strongly agree or Somewhat agree,134
town,Tolland,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.4756425719027077,NA,Strongly agree or Somewhat agree,131
town,Tolland,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.5578275021844825,NA,Strongly agree or Somewhat agree,133
town,Tolland,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.8189525520356391,NA,Strongly disagree or Somewhat disagree,132
town,Tolland,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.9509178774812355,NA,Strongly agree or Somewhat agree,128
town,Tolland,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7461590818996958,NA,"Great influence, Moderate influence, or A little influence",101
town,Tolland,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6562181812430016,NA,Excellent or Very good,134
town,Tolland,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7618479819872973,NA,Completely satisfied or Mostly satisfied,134
town,Tolland,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7549130813926572,NA,Completely or Mostly,134
town,Tolland,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.07188753293914148,NA,Completely or Mostly,134
town,Tolland,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7673715234223584,NA,Always or Usually,85
town,Tolland,Quality of life,q1,Are you satisfied with the city or area where you live?,0.9291259652381044,NA,Yes,133
town,Tolland,Quality of life,q4a,How responsive local government is to the needs of residents,0.6045385756423399,NA,Excellent or Good,116
town,Tolland,Quality of life,q4d,The job done by the police to keep residents safe,0.8915228908338975,NA,Excellent or Good,124
town,Tolland,Quality of life,q4e,The ability of residents to obtain suitable employment,0.5751386298218362,NA,Excellent or Good,114
town,Tolland,Quality of life,q4f,As a place to raise children,0.967797410607245,NA,Excellent or Good,127
town,Tolland,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.8843416446044388,NA,Excellent or Good,132
town,Tolland,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.8376158953680537,NA,Excellent or Good,89
town,Torrington,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.4736528392260798,NA,"Just getting by, Finding it difficult, Finding it very difficult",335
town,Torrington,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.22927685304356882,NA,Yes,335
town,Torrington,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.13297247680646113,NA,Yes,334
town,Torrington,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.16862624137825427,NA,Yes,332
town,Torrington,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.8486918534866904,NA,Very often or Fairly often,330
town,Torrington,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.6536225386857862,NA,Strongly agree or Somewhat agree,332
town,Torrington,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6316660955517339,NA,Strongly agree or Somewhat agree,322
town,Torrington,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.6912282323791467,NA,Strongly agree or Somewhat agree,328
town,Torrington,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.6667083574527272,NA,Strongly disagree or Somewhat disagree,328
town,Torrington,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.7610027648840816,NA,Strongly agree or Somewhat agree,321
town,Torrington,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.57847502134383455,NA,"Great influence, Moderate influence, or A little influence",214
town,Torrington,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.4390538385766587,NA,Excellent or Very good,335
town,Torrington,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.5487345848845967,NA,Completely satisfied or Mostly satisfied,334
town,Torrington,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.637228351868485,NA,Completely or Mostly,332
town,Torrington,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.13360219518470293,NA,Completely or Mostly,332
town,Torrington,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6097693562375668,NA,Always or Usually,262
town,Torrington,Quality of life,q1,Are you satisfied with the city or area where you live?,0.757997467574199,NA,Yes,331
town,Torrington,Quality of life,q4a,How responsive local government is to the needs of residents,0.32967396539401084,NA,Excellent or Good,284
town,Torrington,Quality of life,q4d,The job done by the police to keep residents safe,0.682567880811745,NA,Excellent or Good,317
town,Torrington,Quality of life,q4e,The ability of residents to obtain suitable employment,0.3531510430937529,NA,Excellent or Good,290
town,Torrington,Quality of life,q4f,As a place to raise children,0.4531857315226141,NA,Excellent or Good,301
town,Torrington,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.5871036494645047,NA,Excellent or Good,316
town,Torrington,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.6492206071459047,NA,Excellent or Good,279
town,Trumbull,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.2533721122767113,NA,"Just getting by, Finding it difficult, Finding it very difficult",480
town,Trumbull,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.07261012519929048,NA,Yes,480
town,Trumbull,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.06053539219690456,NA,Yes,480
town,Trumbull,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.04673382320227029,NA,Yes,480
town,Trumbull,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.961671463174954,NA,Very often or Fairly often,482
town,Trumbull,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.37165562240527955,NA,Strongly agree or Somewhat agree,478
town,Trumbull,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.7675233169835499,NA,Strongly agree or Somewhat agree,477
town,Trumbull,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.845251088968358,NA,Strongly agree or Somewhat agree,461
town,Trumbull,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.7915750234482709,NA,Strongly disagree or Somewhat disagree,477
town,Trumbull,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.9531159748631627,NA,Strongly agree or Somewhat agree,472
town,Trumbull,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6774881377167453,NA,"Great influence, Moderate influence, or A little influence",359
town,Trumbull,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6596627248536948,NA,Excellent or Very good,481
town,Trumbull,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7713270524367197,NA,Completely satisfied or Mostly satisfied,480
town,Trumbull,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7533753168158538,NA,Completely or Mostly,475
town,Trumbull,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.12072836075657753,NA,Completely or Mostly,475
town,Trumbull,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.75207736533783065,NA,Always or Usually,331
town,Trumbull,Quality of life,q1,Are you satisfied with the city or area where you live?,0.9030999464291601,NA,Yes,477
town,Trumbull,Quality of life,q4a,How responsive local government is to the needs of residents,0.6240677596598735,NA,Excellent or Good,417
town,Trumbull,Quality of life,q4d,The job done by the police to keep residents safe,0.8897570096091226,NA,Excellent or Good,464
town,Trumbull,Quality of life,q4e,The ability of residents to obtain suitable employment,0.6602756373772896,NA,Excellent or Good,396
town,Trumbull,Quality of life,q4f,As a place to raise children,0.9403811528575285,NA,Excellent or Good,460
town,Trumbull,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.9169094258904169,NA,Excellent or Good,463
town,Trumbull,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7314557942287702,NA,Excellent or Good,344
town,Union,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.31342937086892203,NA,"Just getting by, Finding it difficult, Finding it very difficult",11
town,Union,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.11477123797129676,NA,Yes,11
town,Union,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.07759160411959617,NA,Yes,11
town,Union,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.09304892892371323,NA,Yes,11
town,Union,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.9353914806881186,NA,Very often or Fairly often,11
town,Union,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.2137353479790469,NA,Strongly agree or Somewhat agree,11
town,Union,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6589076645180363,NA,Strongly agree or Somewhat agree,11
town,Union,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.5650792084646931,NA,Strongly agree or Somewhat agree,11
town,Union,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.7587068537972724,NA,Strongly disagree or Somewhat disagree,11
town,Union,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.9225712668522957,NA,Strongly agree or Somewhat agree,11
town,Union,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.714083534030698,NA,"Great influence, Moderate influence, or A little influence",11
town,Union,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.586799493125691,NA,Excellent or Very good,11
town,Union,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6865824261148142,NA,Completely satisfied or Mostly satisfied,11
town,Union,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7216810048653216,NA,Completely or Mostly,11
town,Union,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.12132202048521334,NA,Completely or Mostly,11
town,Union,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7134600419775623,NA,Always or Usually,7
town,Union,Quality of life,q1,Are you satisfied with the city or area where you live?,0.8768145972227248,NA,Yes,11
town,Union,Quality of life,q4a,How responsive local government is to the needs of residents,0.610103803378026,NA,Excellent or Good,10
town,Union,Quality of life,q4d,The job done by the police to keep residents safe,0.810768278035058,NA,Excellent or Good,6
town,Union,Quality of life,q4e,The ability of residents to obtain suitable employment,0.5428519507218622,NA,Excellent or Good,10
town,Union,Quality of life,q4f,As a place to raise children,0.8836241188647053,NA,Excellent or Good,10
town,Union,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.7965709037862696,NA,Excellent or Good,11
town,Union,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7016342823400994,NA,Excellent or Good,7
town,Vernon,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.3624656806100312,NA,"Just getting by, Finding it difficult, Finding it very difficult",123
town,Vernon,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.14325292765738976,NA,Yes,124
town,Vernon,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.08512330371109869,NA,Yes,124
town,Vernon,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.15969076720313005,NA,Yes,124
town,Vernon,Financial security,q9,Do you have access to a car when you need it? Would you say you have access...,0.9150564061849396,NA,Very often or Fairly often,124
town,Vernon,Neighborhood assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.7069508861115716,NA,Strongly agree or Somewhat agree,121
town,Vernon,Neighborhood assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.7560481660017603,NA,Strongly agree or Somewhat agree,119
town,Vernon,Neighborhood assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.8408834409669461,NA,Strongly agree or Somewhat agree,113
town,Vernon,Neighborhood assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.6596523999140813,NA,Strongly disagree or Somewhat disagree,118
town,Vernon,Neighborhood assets,q17g,People in this neighborhood can be trusted.,0.8609022170193419,NA,Strongly agree or Somewhat agree,118
town,Vernon,Neighborhood assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7209170211731698,NA,"Great influence, Moderate influence, or A little influence",97
town,Vernon,Personal wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5509282654280745,NA,Excellent or Very good,124
town,Vernon,Personal wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6318252012618928,NA,Completely satisfied or Mostly satisfied,124
town,Vernon,Personal wellbeing,q21,"Overall, how happy did you feel yesterday?",0.6669197182456753,NA,Completely or Mostly,124
town,Vernon,Personal wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.1669040552879854,NA,Completely or Mostly,123
town,Vernon,Personal wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6252468276515656,NA,Always or Usually,97
town,Vernon,Quality of life,q1,Are you satisfied with the city or area where you live?,0.8413107014243647,NA,Yes,123
town,Vernon,Quality of life,q4a,How responsive local government is to the needs of residents,0.49619551639018117,NA,Excellent or Good,96
town,Vernon,Quality of life,q4d,The job done by the police to keep residents safe,0.7379323279052376,NA,Excellent or Good,115
town,Vernon,Quality of life,q4e,The ability of residents to obtain suitable employment,0.5822692702551013,NA,Excellent or Good,101
town,Vernon,Quality of life,q4f,As a place to raise children,0.7814087479844247,NA,Excellent or Good,103
town,Vernon,Quality of life,q4g,The condition of public parks and other public recreational facilities,0.8337779840034177,NA,Excellent or Good,114
town,Vernon,Quality of life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7647037753512034,NA,Excellent or Good,95
town,Voluntown,Financial security,q44,"On another topic, how well would you say you are managing financially these days? Would you say you are...",0.37537460163270525,NA,"Just getting by, Finding it difficult, Finding it very difficult",12
town,Voluntown,Financial security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.1799000345205926,NA,Yes,12
town,Voluntown,Financial security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.09711187616197925,NA,Yes,12
town,Voluntown,Financial security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.14781646398183906,NA,Yes,12
