level,name,topic,var,question,mrp_estimate,raw_estimate,yes_bin,n
town,Redding,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.6872890464403549,0.6962953047854622,Strongly or Somewhat agree,42
town,Redding,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.26670586702985877,0.283099735702455,Strongly or Somewhat agree,45
town,Redding,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.972370380731128,0.9892510368441804,Strongly or Somewhat agree,47
town,Redding,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.9048255086551384,0.8931140401619357,Strongly or Somewhat agree,25
town,Redding,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7379430721773076,0.7254562326679356,"Great, Moderate, or A Little influence",27
town,Redding,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6775282673259597,0.6872633716429634,Excellent or Very Good,47
town,Redding,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.6905103102124212,0.630727826175731,Completely or Mostly,47
town,Redding,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7298434856903077,0.6589049384694478,Completely or Mostly,47
town,Redding,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.10495441091165868,0.11909006726021204,Completely or Mostly,47
town,Redding,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7343092396866365,0.6823897549610821,Always or Usually,34
town,Redding,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.8799022949518184,0.8640359785087737,Yes,45
town,Redding,Quality of Life,q4a,How responsive local government is to the needs of residents,0.6461439241691371,0.6459964813328773,Excellent or Good,41
town,Redding,Quality of Life,q4d,The job done by the police to keep residents safe,0.868714597040576,0.8662684375894084,Excellent or Good,45
town,Redding,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.5737113572337813,0.5785158966291254,Excellent or Good,40
town,Redding,Quality of Life,q4f,As a place to raise children,0.951024267296621,0.9591326643656491,Excellent or Good,41
town,Redding,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.8751315120962451,0.8723302428834545,Excellent or Good,45
town,Redding,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.8828679421352422,0.8965637302965509,Excellent or Good,35
town,Ridgefield,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.8228775662107221,0.8377412441274156,Living comfortably or doing alright,97
town,Ridgefield,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.09579918598402593,0.1129759639089139,Yes,96
town,Ridgefield,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.0561017297107959,0.06102381993886482,Yes,97
town,Ridgefield,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.0651397582699044,0.0723583171101545,Yes,97
town,Ridgefield,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9751080971492836,0.982449812501488,Very often or fairly often,98
town,Ridgefield,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.293684255969775,0.30586529243886296,Strongly or Somewhat agree,97
town,Ridgefield,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.574832355193347,0.5778093064120807,Strongly or Somewhat agree,98
town,Ridgefield,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7051661893281925,0.7067352393835523,Strongly or Somewhat agree,91
town,Ridgefield,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.1734155703677017,0.16831949137163268,Strongly or Somewhat agree,97
town,Ridgefield,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9530548701563236,0.9471845469982678,Strongly or Somewhat agree,98
town,Ridgefield,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.9169678018624732,0.9101444920610386,Strongly or Somewhat agree,57
town,Ridgefield,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7836086525209874,0.7881458714623597,"Great, Moderate, or A Little influence",64
town,Ridgefield,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.7446189970927508,0.7504481425498024,Excellent or Very Good,97
town,Ridgefield,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.8104446899978729,0.8242568699917097,Completely or Mostly,98
town,Ridgefield,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.8041511502224966,0.8265497396670609,Completely or Mostly,98
town,Ridgefield,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.08651633553662204,0.08801150907667946,Completely or Mostly,98
town,Ridgefield,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.8496782411376466,0.8729758298637573,Always or Usually,71
town,Ridgefield,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.9523954595855526,0.962738506425776,Yes,98
town,Ridgefield,Quality of Life,q4a,How responsive local government is to the needs of residents,0.7163844893315149,0.7168580306369053,Excellent or Good,86
town,Ridgefield,Quality of Life,q4d,The job done by the police to keep residents safe,0.9268704746745564,0.927910592571666,Excellent or Good,96
town,Ridgefield,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.6597037082184115,0.6602595022213925,Excellent or Good,79
town,Ridgefield,Quality of Life,q4f,As a place to raise children,0.9699214958207522,0.9724442999473928,Excellent or Good,90
town,Ridgefield,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.949740090582219,0.9564620411163924,Excellent or Good,98
town,Ridgefield,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7964010366457325,0.7767977870280617,Excellent or Good,73
town,Rocky Hill,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.7385969407257615,0.7131744284030896,Living comfortably or doing alright,121
town,Rocky Hill,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.1236297651822032,0.15931009555869627,Yes,121
town,Rocky Hill,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.04559511572347809,0.03775789311973974,Yes,120
town,Rocky Hill,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.09466038551728384,0.10634874332879447,Yes,121
town,Rocky Hill,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9420095018210752,0.9453691974974268,Very often or fairly often,121
town,Rocky Hill,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.7263937970546549,0.7468869614085728,Strongly or Somewhat agree,120
town,Rocky Hill,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.7216380992902959,0.7232312317232754,Strongly or Somewhat agree,117
town,Rocky Hill,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.8505271765875777,0.8633013888085733,Strongly or Somewhat agree,118
town,Rocky Hill,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.17312966987452302,0.160977984933505,Strongly or Somewhat agree,118
town,Rocky Hill,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9116228769867888,0.8938840297562308,Strongly or Somewhat agree,120
town,Rocky Hill,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.935320423226502,0.9313584619259148,Strongly or Somewhat agree,92
town,Rocky Hill,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6738088500027869,0.6561746548027351,"Great, Moderate, or A Little influence",99
town,Rocky Hill,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.659634702872199,0.6682188622548307,Excellent or Very Good,121
town,Rocky Hill,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7041979951099446,0.6853410099356824,Completely or Mostly,121
town,Rocky Hill,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7269566060736125,0.7134417190960387,Completely or Mostly,121
town,Rocky Hill,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.17549972045669646,0.20559499674665233,Completely or Mostly,120
town,Rocky Hill,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7441422573789532,0.7332517677373124,Always or Usually,99
town,Rocky Hill,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.8584507645676726,0.8413124409604467,Yes,120
town,Rocky Hill,Quality of Life,q4a,How responsive local government is to the needs of residents,0.7363562438846082,0.739072492226328,Excellent or Good,105
town,Rocky Hill,Quality of Life,q4d,The job done by the police to keep residents safe,0.8898104988528049,0.88417918440163,Excellent or Good,118
town,Rocky Hill,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.6707597923717498,0.6810616919291126,Excellent or Good,98
town,Rocky Hill,Quality of Life,q4f,As a place to raise children,0.9189255490474374,0.9109549214429924,Excellent or Good,113
town,Rocky Hill,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.8654117386251089,0.8547261429505321,Excellent or Good,112
town,Rocky Hill,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.8437336103036026,0.831857401385664,Excellent or Good,96
town,Roxbury,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.7794138379285999,0.855893408969379,Living comfortably or doing alright,28
town,Roxbury,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.05427202860101515,0,Yes,29
town,Roxbury,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.0554895491700995,0.0565126715177908,Yes,28
town,Roxbury,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.06627270115045314,0.04431096080098663,Yes,29
town,Roxbury,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9585539840446688,1,Very often or fairly often,28
town,Roxbury,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.2878061660011824,0.23024350260393908,Strongly or Somewhat agree,28
town,Roxbury,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.6443123155481942,0.649517626543664,Strongly or Somewhat agree,29
town,Roxbury,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7487557614461275,0.7846605257076144,Strongly or Somewhat agree,26
town,Roxbury,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.21320997124614088,0.19709401510008093,Strongly or Somewhat agree,28
town,Roxbury,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9586997550249404,1,Strongly or Somewhat agree,29
town,Roxbury,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.9461103321535842,1,Strongly or Somewhat agree,21
town,Roxbury,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7465503727688643,0.7958450792480251,"Great, Moderate, or A Little influence",22
town,Roxbury,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6736759430615648,0.7305880047280726,Excellent or Very Good,29
town,Roxbury,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7628743474989842,0.8337118678353973,Completely or Mostly,29
town,Roxbury,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7617373152162915,0.8198615780689009,Completely or Mostly,29
town,Roxbury,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.09814193120420016,0.10513532581120952,Completely or Mostly,29
town,Roxbury,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.8029688823668991,1,Always or Usually,15
town,Roxbury,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.8936772291377637,0.8926561128572372,Yes,29
town,Roxbury,Quality of Life,q4a,How responsive local government is to the needs of residents,0.7314202479370034,0.9005532806863408,Excellent or Good,26
town,Roxbury,Quality of Life,q4d,The job done by the police to keep residents safe,0.8620388948586885,0.8812002076379413,Excellent or Good,28
town,Roxbury,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.4828919694857129,0.3995086968250771,Excellent or Good,25
town,Roxbury,Quality of Life,q4f,As a place to raise children,0.9348021493708336,0.9721098799989052,Excellent or Good,27
town,Roxbury,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.8941742650118171,0.940438348690924,Excellent or Good,28
town,Roxbury,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.8755580153148185,1,Excellent or Good,16
town,Salem,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.6468513486247358,0.4632531826137457,Living comfortably or doing alright,22
town,Salem,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.08413527094891562,0.10885656565630449,Yes,23
town,Salem,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.0710796650684178,0.10807337786427224,Yes,23
town,Salem,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.06781313552368544,0.04879553526663136,Yes,23
town,Salem,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9636885150169856,1,Very often or fairly often,23
town,Salem,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.06974505433295929,0.02688369458260528,Strongly or Somewhat agree,23
town,Salem,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.41588291462911753,0.32574539147919535,Strongly or Somewhat agree,22
town,Salem,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.4532169878228253,0.3316758680027995,Strongly or Somewhat agree,23
town,Salem,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.23240686696256815,0.31344954248485934,Strongly or Somewhat agree,22
town,Salem,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9517888701093644,0.9579743495554304,Strongly or Somewhat agree,21
town,Salem,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.9587354966393206,1,Strongly or Somewhat agree,16
town,Salem,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7709417741527362,0.8100250938652097,"Great, Moderate, or A Little influence",20
town,Salem,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6640503662294495,0.6074664393515391,Excellent or Very Good,23
town,Salem,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7732457174847057,0.8356395728505606,Completely or Mostly,23
town,Salem,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7684716370091104,0.875766007275631,Completely or Mostly,19
town,Salem,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.08231752174749402,0.03892224780254928,Completely or Mostly,20
town,Salem,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7828544309008314,0.8612668518564593,Always or Usually,15
town,Salem,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.9043925943288564,0.8977507608540002,Yes,23
town,Salem,Quality of Life,q4a,How responsive local government is to the needs of residents,0.59570840710864,0.5445002795686835,Excellent or Good,23
town,Salem,Quality of Life,q4d,The job done by the police to keep residents safe,0.8197281796394758,0.7659581689115492,Excellent or Good,23
town,Salem,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.7088286886454669,0.8010540578860507,Excellent or Good,20
town,Salem,Quality of Life,q4f,As a place to raise children,0.9175025106519238,0.8873432770509244,Excellent or Good,23
town,Salem,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.8922048913877293,0.8842309780219393,Excellent or Good,22
town,Salem,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.8038799262257008,0.7666702220220627,Excellent or Good,16
town,Salisbury,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.7696665473540961,0.8237183440111815,Living comfortably or doing alright,60
town,Salisbury,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.07696150199290076,0.08160826683487227,Yes,58
town,Salisbury,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.05669897124856754,0.05747981035750556,Yes,58
town,Salisbury,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.07437840085245492,0.06010025942515289,Yes,58
town,Salisbury,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9337201304873936,0.9162811424001126,Very often or fairly often,60
town,Salisbury,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.39244282171813,0.4294343213373405,Strongly or Somewhat agree,58
town,Salisbury,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.7525641370043702,0.7988076998838335,Strongly or Somewhat agree,60
town,Salisbury,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.7639374685634308,0.809851217798175,Strongly or Somewhat agree,57
town,Salisbury,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.37037729383077134,0.48632215670923074,Strongly or Somewhat agree,60
town,Salisbury,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.9318665650598772,0.935780924940358,Strongly or Somewhat agree,60
town,Salisbury,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.91615701607319,0.9585247406258832,Strongly or Somewhat agree,29
town,Salisbury,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.7510091590024628,0.8675546735560348,"Great, Moderate, or A Little influence",36
town,Salisbury,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6285516034542169,0.6787632605272947,Excellent or Very Good,60
town,Salisbury,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.726026309635368,0.7265925627583257,Completely or Mostly,60
town,Salisbury,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.7113911402231404,0.6297720260711752,Completely or Mostly,60
town,Salisbury,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.09018711113056954,0.07443928112769728,Completely or Mostly,60
town,Salisbury,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.7697950460111906,0.8012322614312085,Always or Usually,44
town,Salisbury,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.8974430888040432,0.9347774479136192,Yes,60
town,Salisbury,Quality of Life,q4a,How responsive local government is to the needs of residents,0.7304831441723397,0.8513240209499123,Excellent or Good,55
town,Salisbury,Quality of Life,q4d,The job done by the police to keep residents safe,0.8393956228968533,0.824997175535127,Excellent or Good,55
town,Salisbury,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.48215078674090894,0.44859204847228645,Excellent or Good,57
town,Salisbury,Quality of Life,q4f,As a place to raise children,0.8870884734618553,0.905208456645678,Excellent or Good,56
town,Salisbury,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.8569807949967153,0.8684852103095946,Excellent or Good,58
town,Salisbury,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.8521104015974179,0.862067220259577,Excellent or Good,51
town,Scotland,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.6588810997995113,0.5714015303213003,Living comfortably or doing alright,13
town,Scotland,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.14367811716214565,0.22912027428592105,Yes,13
town,Scotland,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.06084974025772806,0,Yes,13
town,Scotland,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.09584937057521248,0.05488105559352237,Yes,13
town,Scotland,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9302117016943456,0.9451189444064776,Very often or fairly often,13
town,Scotland,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.1156613407013311,0,Strongly or Somewhat agree,13
town,Scotland,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.5010935854864756,0.4033779290713578,Strongly or Somewhat agree,13
town,Scotland,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.577665559368651,0.4827985069353242,Strongly or Somewhat agree,13
town,Scotland,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.2898895590591575,0.35237066796642275,Strongly or Somewhat agree,13
town,Scotland,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.8677673342745591,0.8201683084323388,Strongly or Somewhat agree,13
town,Scotland,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.7538236472028059,0.7163458574282118,Strongly or Somewhat agree,10
town,Scotland,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6579950970270642,0.56518497520538,"Great, Moderate, or A Little influence",11
town,Scotland,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.6121041028713277,0.682863883801982,Excellent or Very Good,13
town,Scotland,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.7030472833366083,0.772579968007716,Completely or Mostly,13
town,Scotland,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.69096594531478,0.5243789383530755,Completely or Mostly,13
town,Scotland,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.09696251521276587,0,Completely or Mostly,13
town,Scotland,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.6880716165815429,0.557421192850283,Always or Usually,10
town,Scotland,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.8117567948529986,0.7304522242266048,Yes,13
town,Scotland,Quality of Life,q4a,How responsive local government is to the needs of residents,0.4756832752154495,0.38646272221427913,Excellent or Good,11
town,Scotland,Quality of Life,q4d,The job done by the police to keep residents safe,0.604834823355294,0.4149640640075892,Excellent or Good,11
town,Scotland,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.402196539539692,0.14888946308715031,Excellent or Good,10
town,Scotland,Quality of Life,q4f,As a place to raise children,0.6934043728333632,0.6712254625511159,Excellent or Good,13
town,Scotland,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.7153197041456083,0.6445639468320028,Excellent or Good,12
town,Scotland,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.8205465514058488,0.935514253857194,Excellent or Good,11
town,Seymour,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.6289314601923545,0.6358998785081169,Living comfortably or doing alright,264
town,Seymour,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.13268971601578994,0.12234808485237532,Yes,262
town,Seymour,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.07129756758731876,0.06714171347068676,Yes,264
town,Seymour,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.10855709930126443,0.09701382482994052,Yes,264
town,Seymour,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9132975978194928,0.9229930645832916,Very often or fairly often,262
town,Seymour,Neighborhood Assets,q17a,"Many stores, banks, markets or places to go are within easy walking distance of my home.",0.4509052756490402,0.42256816705802086,Strongly or Somewhat agree,262
town,Seymour,Neighborhood Assets,q17c,"There are places to bicycle in or near my neighborhood that are safe from traffic, such as on the street or on special lanes, separate paths or trails.",0.5606528582091961,0.5590152678344831,Strongly or Somewhat agree,262
town,Seymour,Neighborhood Assets,q17e,"My neighborhood has several free or low cost recreation facilities such as parks, playgrounds, public swimming pools, etc.",0.6354744885890072,0.6443869281861317,Strongly or Somewhat agree,256
town,Seymour,Neighborhood Assets,q17f,I do not feel safe to go on walks in my neighborhood at night.,0.2485219466147012,0.2202362607010787,Strongly or Somewhat agree,259
town,Seymour,Neighborhood Assets,q17g,People in this neighborhood can be trusted.,0.8679251453749605,0.8911283974990802,Strongly or Somewhat agree,260
town,Seymour,Neighborhood Assets,q17h,Children and youth in my town generally have the positive role models they need around here.,0.859709723074619,0.8927708563817542,Strongly or Somewhat agree,171
town,Seymour,Neighborhood Assets,q6,"How would you describe your ability to influence local-government decision making? Would you say that you have great influence, moderate influence, a little influence, or no influence at all?",0.6587695248881853,0.6748809427570852,"Great, Moderate, or A Little influence",203
town,Seymour,Personal Wellbeing,q19,"The next set of questions are about your health. How would you rate your overall health, would you say your health is excellent, very good, good, fair or poor?",0.5358548624134025,0.5489826186120452,Excellent or Very Good,264
town,Seymour,Personal Wellbeing,q20,"Overall, how satisfied are you with your life nowadays?",0.641058296555048,0.6457482262708303,Completely or Mostly,263
town,Seymour,Personal Wellbeing,q21,"Overall, how happy did you feel yesterday?",0.6808999586091851,0.6836948047280652,Completely or Mostly,260
town,Seymour,Personal Wellbeing,q22,"Overall, how anxious did you feel yesterday?",0.10775053494868787,0.09740335060776552,Completely or Mostly,259
town,Seymour,Personal Wellbeing,q37_1,How often do you get the social and emotional support you need?,0.728579358579422,0.754537097985809,Always or Usually,146
town,Seymour,Quality of Life,q1,Are you satisfied with the city or area where you live?,0.8324699731595612,0.8540527367858515,Yes,264
town,Seymour,Quality of Life,q4a,How responsive local government is to the needs of residents,0.5221926711651246,0.5644832009910281,Excellent or Good,237
town,Seymour,Quality of Life,q4d,The job done by the police to keep residents safe,0.8654967321825575,0.8953615985679981,Excellent or Good,256
town,Seymour,Quality of Life,q4e,The ability of residents to obtain suitable employment,0.5022896093650555,0.5359689910138151,Excellent or Good,236
town,Seymour,Quality of Life,q4f,As a place to raise children,0.7993680786063622,0.852784138736216,Excellent or Good,249
town,Seymour,Quality of Life,q4g,The condition of public parks and other public recreational facilities,0.7606956065672618,0.7984011377015156,Excellent or Good,251
town,Seymour,Quality of Life,q4h,"The availability of affordable, high-quality fruits and vegetables",0.7843894122570313,0.8000257622539663,Excellent or Good,172
town,Sharon,Financial Security,q44,How well would you say you are managing financially these days? Would you say you are,0.7134491338692022,0.6826859393492164,Living comfortably or doing alright,41
town,Sharon,Financial Security,q62,Have there been times in the past 12 months when you did not have enough money to buy food that you or your family needed?,0.07525303811583678,0.05691464584374801,Yes,41
town,Sharon,Financial Security,q64,"In the last 12 months, have you not had enough money to provide adequate shelter or housing for you or your family?",0.04777740647935998,0,Yes,41
town,Sharon,Financial Security,q65,"In the past 12 months, did you stay home when you needed or wanted to go someplace because you had no access to reliable transportation?",0.07780303303007742,0.04735956153538739,Yes,41
town,Sharon,Financial Security,q9,Do you have access to a car when you need it? Would you say you have access,0.9266019406696036,0.9242288847525104,Very often or fairly often,41
